PAGE_NAME,IS_MOBILE,RAW_TRAFFIC,RAW_TRAFFIC_WITH_CALL,CALL_TO_TRAFFIC_RATIO
main>account>subpage6>subsubpage_y,MOB,69,5,0.07246376811594203
main>account>subpage6>subsubpage_z,MOB,90,11,0.12222222222222222
main>account>subpage7>subsubpage_a,MOB,1051,8,0.007611798287345386
main>account>subpage7>subsubpage_f,MOB,14633,2811,0.19210004783708057
main>account>subpage7>subsubpage_g,MOB,174,45,0.25862068965517243
main>account>subpage7>subsubpage_h,MOB,10,2,0.2
main>account>subpage7>subsubpage_m,MOB,375,90,0.24
main>account>subpage7>subsubpage_p,MOB,27,3,0.1111111111111111
main>account>subpage7>subsubpage_s,MOB,24,9,0.375
main>account>subpage7>subsubpage_t,MOB,143,17,0.11888111888111888
main>account>subpage7>subsubpage_w,MOB,74,11,0.14864864864864866
main>account>subpage7>subsubpage_y,MOB,13,1,0.07692307692307693
main>account>subpage8>subsubpage_b,MOB,201,32,0.15920398009950248
main>account>subpage8>subsubpage_c,MOB,52,6,0.11538461538461539
main>account>subpage8>subsubpage_d,MOB,283,128,0.45229681978798586
main>account>subpage8>subsubpage_e,MOB,122,26,0.21311475409836064
main>account>subpage8>subsubpage_f,MOB,744,-76,-0.10215053763440861
main>account>subpage8>subsubpage_g,MOB,666,56,0.08408408408408409
main>account>subpage8>subsubpage_h,MOB,1365,-85,-0.06227106227106227
main>account>subpage8>subsubpage_o,MOB,12,3,0.25
main>account>subpage8>subsubpage_p,MOB,853,303,0.3552168815943728
main>account>subpage8>subsubpage_r,MOB,40,3,0.075
main>account>subpage8>subsubpage_t,MOB,202,49,0.24257425742574257
main>account>subpage8>subsubpage_u,MOB,60,7,0.11666666666666667
main>account>subpage8>subsubpage_v,MOB,8915,1883,0.21121704991587212
main>account>subpage8>subsubpage_w,MOB,2867,1175,0.4098360655737705
main>account>subpage8>subsubpage_y,MOB,121,11,0.09090909090909091
main>account>subpage9>subsubpage_c,MOB,568,-19,-0.03345070422535211
main>account>subpage9>subsubpage_g,MOB,169,43,0.25443786982248523
main>account>subpage9>subsubpage_i,MOB,27,6,0.2222222222222222
main>account>subpage9>subsubpage_j,MOB,157,39,0.2484076433121019
main>account>subpage9>subsubpage_l,MOB,156,47,0.30128205128205127
main>account>subpage9>subsubpage_p,MOB,135,6,0.044444444444444446
main>account>subpage9>subsubpage_s,MOB,83,-12,-0.14457831325301204
main>account>subpage9>subsubpage_u,MOB,252,77,0.3055555555555556
main>account>subpage9>subsubpage_y,MOB,66,5,0.07575757575757576
main>credit>subpage10>subsubpage_d,MOB,68,-2,-0.029411764705882353
main>credit>subpage10>subsubpage_g,MOB,41,-1,-0.024390243902439025
main>credit>subpage10>subsubpage_h,MOB,296,94,0.31756756756756754
main>credit>subpage10>subsubpage_j,MOB,134,23,0.17164179104477612
main>credit>subpage10>subsubpage_n,MOB,1836,358,0.19498910675381265
main>credit>subpage10>subsubpage_o,MOB,458,127,0.27729257641921395
main>credit>subpage10>subsubpage_q,MOB,66,3,0.045454545454545456
main>credit>subpage10>subsubpage_r,MOB,631,-11,-0.017432646592709985
main>credit>subpage10>subsubpage_u,MOB,93,2,0.021505376344086023
main>credit>subpage1>subsubpage_d,MOB,5,0,0.0
main>credit>subpage1>subsubpage_g,MOB,39,4,0.10256410256410256
main>credit>subpage1>subsubpage_i,MOB,31614,517,0.016353514265831592
main>credit>subpage1>subsubpage_l,MOB,4403,686,0.15580286168521462
main>credit>subpage1>subsubpage_p,MOB,662,51,0.0770392749244713
main>credit>subpage1>subsubpage_s,MOB,641,88,0.1372854914196568
main>credit>subpage1>subsubpage_t,MOB,66,16,0.24242424242424243
main>credit>subpage1>subsubpage_u,MOB,263,95,0.3612167300380228
main>credit>subpage1>subsubpage_v,MOB,85,32,0.3764705882352941
main>credit>subpage1>subsubpage_w,MOB,24,4,0.16666666666666666
main>credit>subpage1>subsubpage_x,MOB,102,18,0.17647058823529413
main>credit>subpage1>subsubpage_z,MOB,28,2,0.07142857142857142
main>credit>subpage2>subsubpage_c,MOB,58,17,0.29310344827586204
main>credit>subpage2>subsubpage_j,MOB,110,41,0.37272727272727274
main>credit>subpage2>subsubpage_k,MOB,16,1,0.0625
main>credit>subpage2>subsubpage_n,MOB,1118,295,0.2638640429338104
main>credit>subpage2>subsubpage_o,MOB,1822,183,0.10043907793633369
main>credit>subpage2>subsubpage_p,MOB,12,1,0.08333333333333333
main>credit>subpage2>subsubpage_q,MOB,240,42,0.175
main>credit>subpage2>subsubpage_r,MOB,7155,642,0.08972746331236897
main>credit>subpage2>subsubpage_s,MOB,117,33,0.28205128205128205
main>credit>subpage2>subsubpage_u,MOB,22,-1,-0.045454545454545456
main>credit>subpage2>subsubpage_v,MOB,41,1,0.024390243902439025
main>credit>subpage2>subsubpage_y,MOB,151,20,0.13245033112582782
main>credit>subpage2>subsubpage_z,MOB,157,-1,-0.006369426751592357
main>credit>subpage3>subsubpage_a,MOB,76,15,0.19736842105263158
main>credit>subpage3>subsubpage_c,MOB,21,-1,-0.047619047619047616
main>credit>subpage3>subsubpage_f,MOB,103,16,0.1553398058252427
main>credit>subpage3>subsubpage_g,MOB,23,-1,-0.043478260869565216
main>credit>subpage3>subsubpage_h,MOB,16,2,0.125
main>credit>subpage3>subsubpage_k,MOB,19,4,0.21052631578947367
main>credit>subpage3>subsubpage_o,MOB,57,27,0.47368421052631576
main>credit>subpage3>subsubpage_q,MOB,67,20,0.29850746268656714
main>credit>subpage3>subsubpage_s,MOB,541,212,0.39186691312384475
main>credit>subpage3>subsubpage_u,MOB,1121,179,0.15967885816235505
main>credit>subpage4>subsubpage_a,MOB,461,215,0.46637744034707157
main>credit>subpage4>subsubpage_b,MOB,114,13,0.11403508771929824
main>credit>subpage4>subsubpage_e,MOB,123,13,0.10569105691056911
main>credit>subpage4>subsubpage_h,MOB,11,0,0.0
main>credit>subpage4>subsubpage_j,MOB,171,31,0.18128654970760233
main>credit>subpage4>subsubpage_k,MOB,262,80,0.3053435114503817
main>credit>subpage4>subsubpage_m,MOB,127,6,0.047244094488188976
main>credit>subpage4>subsubpage_n,MOB,61,5,0.08196721311475409
main>credit>subpage4>subsubpage_p,MOB,334,26,0.07784431137724551
main>credit>subpage4>subsubpage_q,MOB,1580,158,0.1
main>credit>subpage4>subsubpage_r,MOB,207,12,0.057971014492753624
main>credit>subpage4>subsubpage_s,MOB,53,-2,-0.03773584905660377
main>credit>subpage4>subsubpage_t,MOB,721,257,0.3564493758668516
main>credit>subpage4>subsubpage_u,MOB,4,0,0.0
main>credit>subpage4>subsubpage_x,MOB,13,0,0.0
main>credit>subpage4>subsubpage_z,MOB,34,6,0.17647058823529413
main>credit>subpage5>subsubpage_b,MOB,21,6,0.2857142857142857
main>credit>subpage5>subsubpage_e,MOB,1311,155,0.11823035850495804
main>credit>subpage5>subsubpage_g,MOB,156,16,0.10256410256410256
main>credit>subpage5>subsubpage_j,MOB,783,123,0.15708812260536398
main>credit>subpage5>subsubpage_m,MOB,1574,174,0.11054637865311309
main>credit>subpage5>subsubpage_o,MOB,20,5,0.25
main>credit>subpage5>subsubpage_p,MOB,21,1,0.047619047619047616
main>credit>subpage5>subsubpage_q,MOB,378,0,0.0
main>credit>subpage5>subsubpage_r,MOB,27,2,0.07407407407407407
main>credit>subpage5>subsubpage_s,MOB,1692,278,0.16430260047281323
main>credit>subpage5>subsubpage_t,MOB,230,77,0.3347826086956522
main>credit>subpage5>subsubpage_u,MOB,20,7,0.35
main>credit>subpage5>subsubpage_v,MOB,96,8,0.08333333333333333
main>credit>subpage5>subsubpage_y,MOB,33,-2,-0.06060606060606061
main>credit>subpage6>subsubpage_a,MOB,225,-12,-0.05333333333333334
main>credit>subpage6>subsubpage_e,MOB,120,56,0.4666666666666667
main>credit>subpage6>subsubpage_h,MOB,278,24,0.08633093525179857
main>credit>subpage6>subsubpage_j,MOB,3290,719,0.21854103343465045
main>credit>subpage6>subsubpage_k,MOB,120,52,0.43333333333333335
main>credit>subpage6>subsubpage_l,MOB,1053,50,0.04748338081671415
main>credit>subpage6>subsubpage_n,MOB,11,1,0.09090909090909091
main>credit>subpage6>subsubpage_o,MOB,1477,92,0.06228842247799594
main>credit>subpage6>subsubpage_s,MOB,152,-2,-0.013157894736842105
main>credit>subpage6>subsubpage_v,MOB,362,97,0.26795580110497236
main>credit>subpage6>subsubpage_x,MOB,121,37,0.30578512396694213
main>credit>subpage6>subsubpage_z,MOB,217,-28,-0.12903225806451613
main>credit>subpage7>subsubpage_d,MOB,228,68,0.2982456140350877
main>credit>subpage7>subsubpage_e,MOB,14205,1628,0.11460753255895811
main>credit>subpage7>subsubpage_g,MOB,92,16,0.17391304347826086
main>credit>subpage7>subsubpage_h,MOB,2179,391,0.1794401101422671
main>credit>subpage7>subsubpage_i,MOB,9,0,0.0
main>credit>subpage7>subsubpage_j,MOB,9,1,0.1111111111111111
main>credit>subpage7>subsubpage_m,MOB,14,0,0.0
main>credit>subpage7>subsubpage_n,MOB,91,40,0.43956043956043955
main>credit>subpage7>subsubpage_o,MOB,62,29,0.46774193548387094
main>credit>subpage7>subsubpage_p,MOB,324,52,0.16049382716049382
main>credit>subpage7>subsubpage_s,MOB,24,0,0.0
main>credit>subpage7>subsubpage_u,MOB,499,161,0.3226452905811623
main>credit>subpage7>subsubpage_v,MOB,1736,210,0.12096774193548387
main>credit>subpage7>subsubpage_w,MOB,608,250,0.41118421052631576
main>credit>subpage7>subsubpage_x,MOB,3133,1395,0.4452601340568145
main>credit>subpage7>subsubpage_y,MOB,164,66,0.4024390243902439
main>credit>subpage8>subsubpage_a,MOB,3171,287,0.09050772626931568
main>credit>subpage8>subsubpage_d,MOB,16,0,0.0
main>credit>subpage8>subsubpage_f,MOB,9,0,0.0
main>credit>subpage8>subsubpage_h,MOB,53,7,0.1320754716981132
main>credit>subpage8>subsubpage_j,MOB,24,0,0.0
main>credit>subpage8>subsubpage_o,MOB,21,7,0.3333333333333333
main>credit>subpage8>subsubpage_q,MOB,647,160,0.2472952086553323
main>credit>subpage8>subsubpage_x,MOB,29,4,0.13793103448275862
main>credit>subpage9>subsubpage_c,MOB,177,15,0.0847457627118644
main>credit>subpage9>subsubpage_f,MOB,73,18,0.2465753424657534
main>credit>subpage9>subsubpage_g,MOB,495,176,0.35555555555555557
main>credit>subpage9>subsubpage_k,MOB,592,-82,-0.13851351351351351
main>credit>subpage9>subsubpage_m,MOB,95,17,0.17894736842105263
main>credit>subpage9>subsubpage_p,MOB,52,5,0.09615384615384616
main>credit>subpage9>subsubpage_q,MOB,40,1,0.025
main>credit>subpage9>subsubpage_s,MOB,27,2,0.07407407407407407
main>credit>subpage9>subsubpage_t,MOB,30,5,0.16666666666666666
main>credit>subpage9>subsubpage_v,MOB,967,416,0.4301964839710445
main>credit>subpage9>subsubpage_y,MOB,171,27,0.15789473684210525
main>credit>subpage9>subsubpage_z,MOB,1514,129,0.08520475561426684
main>disputes>subpage10>subsubpage_f,MOB,75,-2,-0.02666666666666667
main>disputes>subpage10>subsubpage_h,MOB,3720,989,0.26586021505376345
main>disputes>subpage10>subsubpage_l,MOB,195,7,0.035897435897435895
main>disputes>subpage10>subsubpage_n,MOB,871,115,0.13203214695752008
main>disputes>subpage10>subsubpage_r,MOB,374,96,0.25668449197860965
main>disputes>subpage10>subsubpage_t,MOB,16,2,0.125
main>disputes>subpage10>subsubpage_u,MOB,204,18,0.08823529411764706
main>disputes>subpage10>subsubpage_w,MOB,168,20,0.11904761904761904
main>disputes>subpage10>subsubpage_x,MOB,143,40,0.27972027972027974
main>disputes>subpage10>subsubpage_y,MOB,261,38,0.14559386973180077
main>disputes>subpage10>subsubpage_z,MOB,40,7,0.175
main>disputes>subpage1>subsubpage_b,MOB,248,52,0.20967741935483872
main>disputes>subpage1>subsubpage_e,MOB,29,2,0.06896551724137931
main>disputes>subpage1>subsubpage_f,MOB,32,6,0.1875
main>disputes>subpage1>subsubpage_g,MOB,59,6,0.1016949152542373
main>disputes>subpage1>subsubpage_h,MOB,66,21,0.3181818181818182
main>disputes>subpage1>subsubpage_k,MOB,25,5,0.2
main>disputes>subpage1>subsubpage_l,MOB,24,-2,-0.08333333333333333
main>disputes>subpage1>subsubpage_n,MOB,277,32,0.11552346570397112
main>disputes>subpage1>subsubpage_o,MOB,6411,2028,0.31633130556855404
main>disputes>subpage1>subsubpage_t,MOB,420,49,0.11666666666666667
main>disputes>subpage1>subsubpage_u,MOB,5312,460,0.08659638554216867
main>disputes>subpage1>subsubpage_v,MOB,681,203,0.29809104258443464
main>disputes>subpage1>subsubpage_w,MOB,24,0,0.0
main>disputes>subpage2>subsubpage_a,MOB,15,2,0.13333333333333333
main>disputes>subpage2>subsubpage_d,MOB,150,35,0.23333333333333334
main>disputes>subpage2>subsubpage_e,MOB,96,26,0.2708333333333333
main>disputes>subpage2>subsubpage_h,MOB,61,0,0.0
main>disputes>subpage2>subsubpage_k,MOB,14,0,0.0
main>disputes>subpage2>subsubpage_l,MOB,63,23,0.36507936507936506
main>disputes>subpage2>subsubpage_m,MOB,59,1,0.01694915254237288
main>disputes>subpage2>subsubpage_n,MOB,1300,177,0.13615384615384615
main>disputes>subpage2>subsubpage_o,MOB,64,33,0.515625
main>disputes>subpage2>subsubpage_p,MOB,16,1,0.0625
main>disputes>subpage2>subsubpage_q,MOB,11,-2,-0.18181818181818182
main>disputes>subpage2>subsubpage_r,MOB,70,39,0.5571428571428572
main>disputes>subpage2>subsubpage_v,MOB,42,12,0.2857142857142857
main>disputes>subpage2>subsubpage_w,MOB,20,4,0.2
main>disputes>subpage3>subsubpage_a,MOB,8,5,0.625
main>disputes>subpage3>subsubpage_d,MOB,5157,715,0.1386464999030444
main>disputes>subpage3>subsubpage_e,MOB,234,85,0.36324786324786323
main>disputes>subpage3>subsubpage_g,MOB,47,7,0.14893617021276595
main>disputes>subpage3>subsubpage_h,MOB,62,6,0.0967741935483871
main>disputes>subpage3>subsubpage_i,MOB,14,3,0.21428571428571427
main>disputes>subpage3>subsubpage_k,MOB,1384,391,0.282514450867052
main>disputes>subpage3>subsubpage_l,MOB,39,13,0.3333333333333333
main>disputes>subpage3>subsubpage_m,MOB,3870,1274,0.32919896640826873
main>disputes>subpage3>subsubpage_n,MOB,23,1,0.043478260869565216
main>disputes>subpage3>subsubpage_s,MOB,1135,156,0.13744493392070484
main>disputes>subpage3>subsubpage_t,MOB,16,7,0.4375
main>disputes>subpage4>subsubpage_a,MOB,120,29,0.24166666666666667
main>disputes>subpage4>subsubpage_c,MOB,10339,1702,0.16461940226327498
main>disputes>subpage4>subsubpage_d,MOB,12,4,0.3333333333333333
main>disputes>subpage4>subsubpage_g,MOB,45,16,0.35555555555555557
main>disputes>subpage4>subsubpage_h,MOB,32553,11182,0.34350136700150524
main>disputes>subpage4>subsubpage_i,MOB,73,5,0.0684931506849315
main>disputes>subpage4>subsubpage_j,MOB,315,29,0.09206349206349207
main>disputes>subpage4>subsubpage_k,MOB,163,43,0.26380368098159507
main>disputes>subpage4>subsubpage_l,MOB,137,45,0.3284671532846715
main>disputes>subpage4>subsubpage_q,MOB,9,0,0.0
main>disputes>subpage4>subsubpage_r,MOB,30,2,0.06666666666666667
main>disputes>subpage4>subsubpage_t,MOB,33,3,0.09090909090909091
main>disputes>subpage4>subsubpage_v,MOB,12,3,0.25
main>disputes>subpage4>subsubpage_x,MOB,2331,-29,-0.012441012441012441
main>disputes>subpage4>subsubpage_z,MOB,18,10,0.5555555555555556
main>disputes>subpage5>subsubpage_b,MOB,39,6,0.15384615384615385
main>disputes>subpage5>subsubpage_f,MOB,15,3,0.2
main>disputes>subpage5>subsubpage_h,MOB,321,155,0.48286604361370716
main>disputes>subpage5>subsubpage_j,MOB,19,4,0.21052631578947367
main>disputes>subpage5>subsubpage_l,MOB,36,9,0.25
main>disputes>subpage5>subsubpage_m,MOB,10,1,0.1
main>disputes>subpage5>subsubpage_n,MOB,3465,767,0.22135642135642136
main>disputes>subpage5>subsubpage_o,MOB,344,-2,-0.005813953488372093
main>disputes>subpage5>subsubpage_q,MOB,54,7,0.12962962962962962
main>disputes>subpage5>subsubpage_s,MOB,168,26,0.15476190476190477
main>disputes>subpage5>subsubpage_v,MOB,1099,2,0.0018198362147406734
main>disputes>subpage5>subsubpage_w,MOB,18,5,0.2777777777777778
main>disputes>subpage5>subsubpage_y,MOB,2674,585,0.218773373223635
main>disputes>subpage6>subsubpage_b,MOB,23,-2,-0.08695652173913043
main>disputes>subpage6>subsubpage_c,MOB,56,15,0.26785714285714285
main>disputes>subpage6>subsubpage_h,MOB,780,9,0.011538461538461539
main>disputes>subpage6>subsubpage_j,MOB,233,55,0.23605150214592274
main>disputes>subpage6>subsubpage_k,MOB,114,3,0.02631578947368421
main>disputes>subpage6>subsubpage_l,MOB,85,8,0.09411764705882353
main>disputes>subpage6>subsubpage_p,MOB,43,9,0.20930232558139536
main>disputes>subpage6>subsubpage_q,MOB,13,5,0.38461538461538464
main>disputes>subpage6>subsubpage_r,MOB,29,-2,-0.06896551724137931
main>disputes>subpage6>subsubpage_v,MOB,338,33,0.09763313609467456
main>disputes>subpage6>subsubpage_y,MOB,43,4,0.09302325581395349
main>disputes>subpage6>subsubpage_z,MOB,22,7,0.3181818181818182
main>disputes>subpage7>subsubpage_a,MOB,1044,119,0.11398467432950192
main>disputes>subpage7>subsubpage_i,MOB,234,50,0.21367521367521367
main>disputes>subpage7>subsubpage_k,MOB,3202,1124,0.3510306058713304
main>disputes>subpage7>subsubpage_l,MOB,48,12,0.25
main>disputes>subpage7>subsubpage_p,MOB,292,25,0.08561643835616438
main>disputes>subpage7>subsubpage_s,MOB,52,4,0.07692307692307693
main>disputes>subpage7>subsubpage_u,MOB,5057,564,0.11152857425350998
main>disputes>subpage7>subsubpage_v,MOB,84,14,0.16666666666666666
main>disputes>subpage7>subsubpage_y,MOB,694,15,0.021613832853025938
main>disputes>subpage8>subsubpage_b,MOB,57,8,0.14035087719298245
main>disputes>subpage8>subsubpage_d,MOB,171,40,0.23391812865497075
main>disputes>subpage8>subsubpage_e,MOB,830,67,0.08072289156626505
main>disputes>subpage8>subsubpage_g,MOB,59,4,0.06779661016949153
main>disputes>subpage8>subsubpage_r,MOB,78,15,0.19230769230769232
main>disputes>subpage8>subsubpage_s,MOB,53,14,0.2641509433962264
main>disputes>subpage8>subsubpage_w,MOB,1099,-54,-0.04913557779799818
main>disputes>subpage8>subsubpage_x,MOB,30,0,0.0
main>disputes>subpage9>subsubpage_a,MOB,3394,1167,0.34384207424867413
main>disputes>subpage9>subsubpage_g,MOB,88,13,0.14772727272727273
main>disputes>subpage9>subsubpage_h,MOB,598,-8,-0.013377926421404682
main>disputes>subpage9>subsubpage_i,MOB,789,133,0.16856780735107732
main>disputes>subpage9>subsubpage_j,MOB,179,69,0.3854748603351955
main>disputes>subpage9>subsubpage_m,MOB,43,2,0.046511627906976744
main>disputes>subpage9>subsubpage_s,MOB,2146,14,0.0065237651444548
main>disputes>subpage9>subsubpage_t,MOB,165,18,0.10909090909090909
main>disputes>subpage9>subsubpage_v,MOB,1315,512,0.38935361216730036
main>disputes>subpage9>subsubpage_z,MOB,376,19,0.05053191489361702
main>it>subpage10>subsubpage_c,MOB,165,37,0.22424242424242424
main>it>subpage10>subsubpage_h,MOB,42,12,0.2857142857142857
main>it>subpage10>subsubpage_i,MOB,609,148,0.24302134646962234
main>it>subpage10>subsubpage_j,MOB,188,18,0.09574468085106383
main>it>subpage10>subsubpage_o,MOB,1933,479,0.24780134505949303
main>it>subpage10>subsubpage_p,MOB,41,7,0.17073170731707318
main>it>subpage10>subsubpage_u,MOB,108,29,0.26851851851851855
main>it>subpage10>subsubpage_v,MOB,85,17,0.2
main>it>subpage10>subsubpage_w,MOB,188,32,0.1702127659574468
main>it>subpage10>subsubpage_x,MOB,506,-55,-0.10869565217391304
main>it>subpage10>subsubpage_y,MOB,20,4,0.2
main>it>subpage10>subsubpage_z,MOB,34,4,0.11764705882352941
main>it>subpage1>subsubpage_a,MOB,63,-10,-0.15873015873015872
main>it>subpage1>subsubpage_b,MOB,3501,502,0.14338760354184518
main>it>subpage1>subsubpage_d,MOB,32,6,0.1875
main>it>subpage1>subsubpage_i,MOB,1093,144,0.13174748398902103
main>it>subpage1>subsubpage_j,MOB,34,-7,-0.20588235294117646
main>it>subpage1>subsubpage_o,MOB,45,1,0.022222222222222223
main>it>subpage1>subsubpage_p,MOB,607,3,0.004942339373970346
main>it>subpage1>subsubpage_q,MOB,111,11,0.0990990990990991
main>it>subpage1>subsubpage_r,MOB,66,-12,-0.18181818181818182
main>it>subpage1>subsubpage_t,MOB,20,3,0.15
main>it>subpage1>subsubpage_u,MOB,970,223,0.22989690721649483
main>it>subpage1>subsubpage_v,MOB,52,12,0.23076923076923078
main>it>subpage1>subsubpage_y,MOB,75,10,0.13333333333333333
main>it>subpage2>subsubpage_a,MOB,11,1,0.09090909090909091
main>it>subpage2>subsubpage_e,MOB,39,11,0.28205128205128205
main>it>subpage2>subsubpage_h,MOB,39,8,0.20512820512820512
main>it>subpage2>subsubpage_i,MOB,42,3,0.07142857142857142
