PAGE_NAME,IS_MOBILE,RAW_TRAFFIC,RAW_TRAFFIC_WITH_CALL,CALL_TO_TRAFFIC_RATIO
main>account>subpage3>subsubpage_c,MOB,64,-8,-0.125
main>account>subpage3>subsubpage_d,MOB,1261,516,0.4091990483743061
main>account>subpage3>subsubpage_g,MOB,5916,2189,0.37001352265043946
main>account>subpage3>subsubpage_h,MOB,14,1,0.07142857142857142
main>account>subpage3>subsubpage_l,MOB,35,8,0.22857142857142856
main>account>subpage3>subsubpage_n,MOB,278,43,0.15467625899280577
main>account>subpage3>subsubpage_o,MOB,140,3,0.02142857142857143
main>account>subpage3>subsubpage_q,MOB,43,7,0.16279069767441862
main>account>subpage3>subsubpage_r,MOB,44,13,0.29545454545454547
main>account>subpage3>subsubpage_s,MOB,135,12,0.08888888888888889
main>account>subpage3>subsubpage_v,MOB,21,2,0.09523809523809523
main>account>subpage3>subsubpage_x,MOB,38,5,0.13157894736842105
main>account>subpage3>subsubpage_y,MOB,13,2,0.15384615384615385
main>account>subpage4>subsubpage_c,MOB,37,12,0.32432432432432434
main>account>subpage4>subsubpage_e,MOB,32,1,0.03125
main>account>subpage4>subsubpage_g,MOB,17,4,0.23529411764705882
main>account>subpage4>subsubpage_i,MOB,82,15,0.18292682926829268
main>account>subpage4>subsubpage_k,MOB,28,-3,-0.10714285714285714
main>account>subpage4>subsubpage_l,MOB,925,80,0.08648648648648649
main>account>subpage4>subsubpage_m,MOB,158,20,0.12658227848101267
main>account>subpage4>subsubpage_o,MOB,1038,149,0.14354527938342967
main>account>subpage4>subsubpage_p,MOB,268,53,0.19776119402985073
main>account>subpage4>subsubpage_r,MOB,1849,-288,-0.15575987020010817
main>account>subpage4>subsubpage_s,MOB,41,6,0.14634146341463414
main>account>subpage4>subsubpage_w,MOB,30,1,0.03333333333333333
main>account>subpage4>subsubpage_x,MOB,1302,-85,-0.065284178187404
main>account>subpage4>subsubpage_y,MOB,208,47,0.22596153846153846
main>account>subpage5>subsubpage_a,MOB,560,145,0.25892857142857145
main>account>subpage5>subsubpage_b,MOB,101,5,0.04950495049504951
main>account>subpage5>subsubpage_d,MOB,63,17,0.2698412698412698
main>account>subpage5>subsubpage_h,MOB,4816,446,0.0926079734219269
main>account>subpage5>subsubpage_i,MOB,16,2,0.125
main>account>subpage5>subsubpage_j,MOB,46,0,0.0
main>account>subpage5>subsubpage_m,MOB,38,15,0.39473684210526316
main>account>subpage5>subsubpage_o,MOB,25,-6,-0.24
main>account>subpage5>subsubpage_s,MOB,74,10,0.13513513513513514
main>account>subpage5>subsubpage_t,MOB,42,10,0.23809523809523808
main>account>subpage5>subsubpage_u,MOB,243,-37,-0.1522633744855967
main>account>subpage5>subsubpage_w,MOB,128,15,0.1171875
main>account>subpage5>subsubpage_y,MOB,696,96,0.13793103448275862
main>account>subpage5>subsubpage_z,MOB,1546,423,0.27360931435963776
main>account>subpage6>subsubpage_a,MOB,29,9,0.3103448275862069
main>account>subpage6>subsubpage_b,MOB,9780,874,0.08936605316973416
main>account>subpage6>subsubpage_f,MOB,11,0,0.0
main>account>subpage6>subsubpage_g,MOB,287,102,0.3554006968641115
main>account>subpage6>subsubpage_k,MOB,423,140,0.3309692671394799
main>account>subpage6>subsubpage_l,MOB,4229,341,0.08063371955545046
main>account>subpage6>subsubpage_o,MOB,90,18,0.2
main>account>subpage6>subsubpage_q,MOB,708,146,0.2062146892655367
main>account>subpage6>subsubpage_s,MOB,21,5,0.23809523809523808
main>account>subpage6>subsubpage_t,MOB,171,31,0.18128654970760233
main>account>subpage6>subsubpage_u,MOB,86,31,0.36046511627906974
main>account>subpage6>subsubpage_v,MOB,4004,-443,-0.11063936063936064
main>account>subpage6>subsubpage_w,MOB,551,168,0.30490018148820325
main>account>subpage6>subsubpage_y,MOB,34,7,0.20588235294117646
main>account>subpage6>subsubpage_z,MOB,45,5,0.1111111111111111
main>account>subpage7>subsubpage_a,MOB,2024,660,0.32608695652173914
main>account>subpage7>subsubpage_f,MOB,69,-13,-0.18840579710144928
main>account>subpage7>subsubpage_g,MOB,8,2,0.25
main>account>subpage7>subsubpage_h,MOB,62,13,0.20967741935483872
main>account>subpage7>subsubpage_m,MOB,99,-1,-0.010101010101010102
main>account>subpage7>subsubpage_p,MOB,150,32,0.21333333333333335
main>account>subpage7>subsubpage_s,MOB,10729,1120,0.10438997110634728
main>account>subpage7>subsubpage_t,MOB,109,58,0.5321100917431193
main>account>subpage7>subsubpage_w,MOB,134,57,0.4253731343283582
main>account>subpage7>subsubpage_y,MOB,16,3,0.1875
main>account>subpage8>subsubpage_b,MOB,155,6,0.03870967741935484
main>account>subpage8>subsubpage_c,MOB,604,37,0.061258278145695365
main>account>subpage8>subsubpage_d,MOB,16,1,0.0625
main>account>subpage8>subsubpage_e,MOB,19,1,0.05263157894736842
main>account>subpage8>subsubpage_f,MOB,101,1,0.009900990099009901
main>account>subpage8>subsubpage_g,MOB,81,5,0.06172839506172839
main>account>subpage8>subsubpage_h,MOB,9,1,0.1111111111111111
main>account>subpage8>subsubpage_o,MOB,81,5,0.06172839506172839
main>account>subpage8>subsubpage_p,MOB,137,6,0.043795620437956206
main>account>subpage8>subsubpage_r,MOB,39,0,0.0
main>account>subpage8>subsubpage_t,MOB,48,25,0.5208333333333334
main>account>subpage8>subsubpage_u,MOB,18032,-1279,-0.07092945874001774
main>account>subpage8>subsubpage_v,MOB,114,0,0.0
main>account>subpage8>subsubpage_w,MOB,47,10,0.2127659574468085
main>account>subpage8>subsubpage_y,MOB,185,18,0.0972972972972973
main>account>subpage9>subsubpage_c,MOB,179,38,0.2122905027932961
main>account>subpage9>subsubpage_g,MOB,83,22,0.26506024096385544
main>account>subpage9>subsubpage_i,MOB,415,140,0.3373493975903614
main>account>subpage9>subsubpage_j,MOB,896,235,0.2622767857142857
main>account>subpage9>subsubpage_l,MOB,394,0,0.0
main>account>subpage9>subsubpage_p,MOB,252,80,0.31746031746031744
main>account>subpage9>subsubpage_s,MOB,33,-3,-0.09090909090909091
main>account>subpage9>subsubpage_u,MOB,173,23,0.1329479768786127
main>account>subpage9>subsubpage_y,MOB,29,2,0.06896551724137931
main>credit>subpage10>subsubpage_d,MOB,92,0,0.0
main>credit>subpage10>subsubpage_g,MOB,112,26,0.23214285714285715
main>credit>subpage10>subsubpage_h,MOB,564,69,0.12234042553191489
main>credit>subpage10>subsubpage_j,MOB,81,24,0.2962962962962963
main>credit>subpage10>subsubpage_n,MOB,32,-2,-0.0625
main>credit>subpage10>subsubpage_o,MOB,199,55,0.27638190954773867
main>credit>subpage10>subsubpage_q,MOB,23,5,0.21739130434782608
main>credit>subpage10>subsubpage_r,MOB,148,25,0.16891891891891891
main>credit>subpage10>subsubpage_u,MOB,42,-2,-0.047619047619047616
main>credit>subpage1>subsubpage_d,MOB,502,56,0.11155378486055777
main>credit>subpage1>subsubpage_g,MOB,49,-4,-0.08163265306122448
main>credit>subpage1>subsubpage_i,MOB,24,-3,-0.125
main>credit>subpage1>subsubpage_l,MOB,118,75,0.635593220338983
main>credit>subpage1>subsubpage_p,MOB,74,21,0.28378378378378377
main>credit>subpage1>subsubpage_s,MOB,79,33,0.4177215189873418
main>credit>subpage1>subsubpage_t,MOB,47,4,0.0851063829787234
main>credit>subpage1>subsubpage_u,MOB,1258,320,0.2543720190779014
main>credit>subpage1>subsubpage_v,MOB,2606,663,0.2544128933231005
main>credit>subpage1>subsubpage_w,MOB,63,15,0.23809523809523808
main>credit>subpage1>subsubpage_x,MOB,24,3,0.125
main>credit>subpage1>subsubpage_z,MOB,255,29,0.11372549019607843
main>credit>subpage2>subsubpage_c,MOB,12,-2,-0.16666666666666666
main>credit>subpage2>subsubpage_j,MOB,40,9,0.225
main>credit>subpage2>subsubpage_k,MOB,31,6,0.1935483870967742
main>credit>subpage2>subsubpage_n,MOB,54,17,0.3148148148148148
main>credit>subpage2>subsubpage_o,MOB,16,1,0.0625
main>credit>subpage2>subsubpage_p,MOB,52,21,0.40384615384615385
main>credit>subpage2>subsubpage_q,MOB,332,27,0.08132530120481928
main>credit>subpage2>subsubpage_r,MOB,360,-13,-0.03611111111111111
main>credit>subpage2>subsubpage_s,MOB,9305,2705,0.2907039226222461
main>credit>subpage2>subsubpage_u,MOB,27,2,0.07407407407407407
main>credit>subpage2>subsubpage_v,MOB,173,-6,-0.03468208092485549
main>credit>subpage2>subsubpage_y,MOB,127,21,0.16535433070866143
main>credit>subpage2>subsubpage_z,MOB,393,103,0.26208651399491095
main>credit>subpage3>subsubpage_a,MOB,22,4,0.18181818181818182
main>credit>subpage3>subsubpage_c,MOB,7,1,0.14285714285714285
main>credit>subpage3>subsubpage_f,MOB,1476,1131,0.766260162601626
main>credit>subpage3>subsubpage_g,MOB,22,6,0.2727272727272727
main>credit>subpage3>subsubpage_h,MOB,2778,1055,0.37976961843052554
main>credit>subpage3>subsubpage_k,MOB,37,-5,-0.13513513513513514
main>credit>subpage3>subsubpage_o,MOB,24,4,0.16666666666666666
main>credit>subpage3>subsubpage_q,MOB,22,6,0.2727272727272727
main>credit>subpage3>subsubpage_s,MOB,1232,117,0.09496753246753246
main>credit>subpage3>subsubpage_u,MOB,234,4,0.017094017094017096
main>credit>subpage4>subsubpage_a,MOB,886,185,0.208803611738149
main>credit>subpage4>subsubpage_b,MOB,76,7,0.09210526315789473
main>credit>subpage4>subsubpage_e,MOB,32,1,0.03125
main>credit>subpage4>subsubpage_h,MOB,7,2,0.2857142857142857
main>credit>subpage4>subsubpage_j,MOB,64,22,0.34375
main>credit>subpage4>subsubpage_k,MOB,1873,366,0.19540843566470903
main>credit>subpage4>subsubpage_m,MOB,222,18,0.08108108108108109
main>credit>subpage4>subsubpage_n,MOB,24,5,0.20833333333333334
main>credit>subpage4>subsubpage_p,MOB,175,48,0.2742857142857143
main>credit>subpage4>subsubpage_q,MOB,486,119,0.2448559670781893
main>credit>subpage4>subsubpage_r,MOB,1945,-132,-0.067866323907455
main>credit>subpage4>subsubpage_s,MOB,32,3,0.09375
main>credit>subpage4>subsubpage_t,MOB,56,11,0.19642857142857142
main>credit>subpage4>subsubpage_u,MOB,37,9,0.24324324324324326
main>credit>subpage4>subsubpage_x,MOB,114,33,0.2894736842105263
main>credit>subpage4>subsubpage_z,MOB,51,13,0.2549019607843137
main>credit>subpage5>subsubpage_b,MOB,12567,-253,-0.020132091986949947
main>credit>subpage5>subsubpage_e,MOB,111,4,0.036036036036036036
main>credit>subpage5>subsubpage_g,MOB,6142,-204,-0.03321393682839466
main>credit>subpage5>subsubpage_j,MOB,126,53,0.42063492063492064
main>credit>subpage5>subsubpage_m,MOB,118,21,0.17796610169491525
main>credit>subpage5>subsubpage_o,MOB,119,27,0.226890756302521
main>credit>subpage5>subsubpage_p,MOB,12203,3721,0.304925018438089
main>credit>subpage5>subsubpage_q,MOB,11,1,0.09090909090909091
main>credit>subpage5>subsubpage_r,MOB,34,0,0.0
main>credit>subpage5>subsubpage_s,MOB,8,0,0.0
main>credit>subpage5>subsubpage_t,MOB,2714,346,0.12748710390567428
main>credit>subpage5>subsubpage_u,MOB,25,9,0.36
main>credit>subpage5>subsubpage_v,MOB,35,9,0.2571428571428571
main>credit>subpage5>subsubpage_y,MOB,96,-1,-0.010416666666666666
main>credit>subpage6>subsubpage_a,MOB,39,9,0.23076923076923078
main>credit>subpage6>subsubpage_e,MOB,28,7,0.25
main>credit>subpage6>subsubpage_h,MOB,427,-3,-0.00702576112412178
main>credit>subpage6>subsubpage_j,MOB,242,32,0.1322314049586777
main>credit>subpage6>subsubpage_k,MOB,73,-9,-0.1232876712328767
main>credit>subpage6>subsubpage_l,MOB,191,38,0.19895287958115182
main>credit>subpage6>subsubpage_n,MOB,118,12,0.1016949152542373
main>credit>subpage6>subsubpage_o,MOB,4138,-217,-0.052440792653455776
main>credit>subpage6>subsubpage_s,MOB,19,0,0.0
main>credit>subpage6>subsubpage_v,MOB,107,19,0.17757009345794392
main>credit>subpage6>subsubpage_x,MOB,380,25,0.06578947368421052
main>credit>subpage6>subsubpage_z,MOB,75,14,0.18666666666666668
main>credit>subpage7>subsubpage_d,MOB,1035,241,0.23285024154589373
main>credit>subpage7>subsubpage_e,MOB,296,7,0.02364864864864865
main>credit>subpage7>subsubpage_g,MOB,14,1,0.07142857142857142
main>credit>subpage7>subsubpage_h,MOB,25,11,0.44
main>credit>subpage7>subsubpage_i,MOB,16,2,0.125
main>credit>subpage7>subsubpage_j,MOB,173,3,0.017341040462427744
main>credit>subpage7>subsubpage_m,MOB,10246,1629,0.15898887370681242
main>credit>subpage7>subsubpage_n,MOB,108,-5,-0.046296296296296294
main>credit>subpage7>subsubpage_o,MOB,205,65,0.3170731707317073
main>credit>subpage7>subsubpage_p,MOB,1155,237,0.2051948051948052
main>credit>subpage7>subsubpage_s,MOB,903,282,0.3122923588039867
main>credit>subpage7>subsubpage_u,MOB,29,8,0.27586206896551724
main>credit>subpage7>subsubpage_v,MOB,19,4,0.21052631578947367
main>credit>subpage7>subsubpage_w,MOB,270,80,0.2962962962962963
main>credit>subpage7>subsubpage_x,MOB,35,6,0.17142857142857143
main>credit>subpage7>subsubpage_y,MOB,136,6,0.04411764705882353
main>credit>subpage8>subsubpage_a,MOB,34,0,0.0
main>credit>subpage8>subsubpage_d,MOB,571,47,0.08231173380035026
main>credit>subpage8>subsubpage_f,MOB,29,-6,-0.20689655172413793
main>credit>subpage8>subsubpage_h,MOB,16,6,0.375
main>credit>subpage8>subsubpage_j,MOB,18,-2,-0.1111111111111111
main>credit>subpage8>subsubpage_o,MOB,283,39,0.13780918727915195
main>credit>subpage8>subsubpage_q,MOB,24,-1,-0.041666666666666664
main>credit>subpage8>subsubpage_x,MOB,55,-8,-0.14545454545454545
main>credit>subpage9>subsubpage_c,MOB,304,41,0.13486842105263158
main>credit>subpage9>subsubpage_f,MOB,70,7,0.1
main>credit>subpage9>subsubpage_g,MOB,44,5,0.11363636363636363
main>credit>subpage9>subsubpage_k,MOB,227,52,0.2290748898678414
main>credit>subpage9>subsubpage_m,MOB,91,5,0.054945054945054944
main>credit>subpage9>subsubpage_p,MOB,6107,1263,0.20681185524807597
main>credit>subpage9>subsubpage_q,MOB,577,130,0.22530329289428075
main>credit>subpage9>subsubpage_s,MOB,31,3,0.0967741935483871
main>credit>subpage9>subsubpage_t,MOB,962,103,0.10706860706860707
main>credit>subpage9>subsubpage_v,MOB,55,12,0.21818181818181817
main>credit>subpage9>subsubpage_y,MOB,55,8,0.14545454545454545
main>credit>subpage9>subsubpage_z,MOB,262,45,0.1717557251908397
main>disputes>subpage10>subsubpage_f,MOB,177,-36,-0.2033898305084746
main>disputes>subpage10>subsubpage_h,MOB,10,1,0.1
main>disputes>subpage10>subsubpage_l,MOB,133,27,0.20300751879699247
main>disputes>subpage10>subsubpage_n,MOB,162,21,0.12962962962962962
main>disputes>subpage10>subsubpage_r,MOB,120,24,0.2
main>disputes>subpage10>subsubpage_t,MOB,247,107,0.4331983805668016
main>disputes>subpage10>subsubpage_u,MOB,138,22,0.15942028985507245
main>disputes>subpage10>subsubpage_w,MOB,156,39,0.25
main>disputes>subpage10>subsubpage_x,MOB,276,6,0.021739130434782608
main>disputes>subpage10>subsubpage_y,MOB,160,3,0.01875
main>disputes>subpage10>subsubpage_z,MOB,41,3,0.07317073170731707
main>disputes>subpage1>subsubpage_b,MOB,13,0,0.0
main>disputes>subpage1>subsubpage_e,MOB,48,7,0.14583333333333334
main>disputes>subpage1>subsubpage_f,MOB,134,1,0.007462686567164179
main>disputes>subpage1>subsubpage_g,MOB,137,16,0.11678832116788321
main>disputes>subpage1>subsubpage_h,MOB,143,-9,-0.06293706293706294
main>disputes>subpage1>subsubpage_k,MOB,445,-43,-0.09662921348314607
main>disputes>subpage1>subsubpage_l,MOB,238,11,0.046218487394957986
main>disputes>subpage1>subsubpage_n,MOB,163,-1,-0.006134969325153374
main>disputes>subpage1>subsubpage_o,MOB,757,39,0.05151915455746367
main>disputes>subpage1>subsubpage_t,MOB,826,48,0.05811138014527845
main>disputes>subpage1>subsubpage_u,MOB,4317,420,0.09728978457261987
main>disputes>subpage1>subsubpage_v,MOB,65,20,0.3076923076923077
main>disputes>subpage1>subsubpage_w,MOB,14,5,0.35714285714285715
main>disputes>subpage2>subsubpage_a,MOB,871,225,0.25832376578645233
main>disputes>subpage2>subsubpage_d,MOB,10,1,0.1
main>disputes>subpage2>subsubpage_e,MOB,92,34,0.3695652173913043
main>disputes>subpage2>subsubpage_h,MOB,51,-4,-0.0784313725490196
main>disputes>subpage2>subsubpage_k,MOB,32,-4,-0.125
main>disputes>subpage2>subsubpage_l,MOB,499,95,0.1903807615230461
main>disputes>subpage2>subsubpage_m,MOB,10,1,0.1
main>disputes>subpage2>subsubpage_n,MOB,46,6,0.13043478260869565
main>disputes>subpage2>subsubpage_o,MOB,456,70,0.15350877192982457
main>disputes>subpage2>subsubpage_p,MOB,353,-34,-0.09631728045325778
main>disputes>subpage2>subsubpage_q,MOB,343,-8,-0.023323615160349854
main>disputes>subpage2>subsubpage_r,MOB,258,86,0.3333333333333333
main>disputes>subpage2>subsubpage_v,MOB,17,5,0.29411764705882354
main>disputes>subpage2>subsubpage_w,MOB,48,2,0.041666666666666664
main>disputes>subpage3>subsubpage_a,MOB,500,220,0.44
main>disputes>subpage3>subsubpage_d,MOB,2072,-22,-0.010617760617760617
main>disputes>subpage3>subsubpage_e,MOB,46,2,0.043478260869565216
main>disputes>subpage3>subsubpage_g,MOB,2228,431,0.19344703770197486
main>disputes>subpage3>subsubpage_h,MOB,335,-9,-0.026865671641791045
main>disputes>subpage3>subsubpage_i,MOB,9,0,0.0
main>disputes>subpage3>subsubpage_k,MOB,7845,973,0.12402804333970682
main>disputes>subpage3>subsubpage_l,MOB,45,4,0.08888888888888889
main>disputes>subpage3>subsubpage_m,MOB,52,14,0.2692307692307692
main>disputes>subpage3>subsubpage_n,MOB,258,61,0.2364341085271318
main>disputes>subpage3>subsubpage_s,MOB,38,0,0.0
main>disputes>subpage3>subsubpage_t,MOB,59,2,0.03389830508474576
main>disputes>subpage4>subsubpage_a,MOB,439,77,0.17539863325740318
main>disputes>subpage4>subsubpage_c,MOB,242,33,0.13636363636363635
main>disputes>subpage4>subsubpage_d,MOB,17,0,0.0
main>disputes>subpage4>subsubpage_g,MOB,51,11,0.21568627450980393
main>disputes>subpage4>subsubpage_h,MOB,771,210,0.2723735408560311
main>disputes>subpage4>subsubpage_i,MOB,31,1,0.03225806451612903
main>disputes>subpage4>subsubpage_j,MOB,23,6,0.2608695652173913
main>disputes>subpage4>subsubpage_k,MOB,650,-60,-0.09230769230769231
main>disputes>subpage4>subsubpage_l,MOB,124,-11,-0.08870967741935484
main>disputes>subpage4>subsubpage_q,MOB,329,74,0.22492401215805471
main>disputes>subpage4>subsubpage_r,MOB,221,5,0.02262443438914027
main>disputes>subpage4>subsubpage_t,MOB,83,0,0.0
main>disputes>subpage4>subsubpage_v,MOB,40,4,0.1
main>disputes>subpage4>subsubpage_x,MOB,1532,74,0.048302872062663184
main>disputes>subpage4>subsubpage_z,MOB,79,15,0.189873417721519
main>disputes>subpage5>subsubpage_b,MOB,30,-2,-0.06666666666666667
main>disputes>subpage5>subsubpage_f,MOB,6,0,0.0
main>disputes>subpage5>subsubpage_h,MOB,114,71,0.6228070175438597
main>disputes>subpage5>subsubpage_j,MOB,1927,320,0.1660612350804359
main>disputes>subpage5>subsubpage_l,MOB,61,-8,-0.13114754098360656
main>disputes>subpage5>subsubpage_m,MOB,7,1,0.14285714285714285
main>disputes>subpage5>subsubpage_n,MOB,4796,1114,0.2322768974145121
main>disputes>subpage5>subsubpage_o,MOB,899,321,0.35706340378198
main>disputes>subpage5>subsubpage_q,MOB,59,10,0.1694915254237288
main>disputes>subpage5>subsubpage_s,MOB,24,1,0.041666666666666664
main>disputes>subpage5>subsubpage_v,MOB,25,9,0.36
main>disputes>subpage5>subsubpage_w,MOB,933,239,0.25616291532690244
main>disputes>subpage5>subsubpage_y,MOB,124,-14,-0.11290322580645161
main>disputes>subpage6>subsubpage_b,MOB,72,18,0.25
main>disputes>subpage6>subsubpage_c,MOB,11,1,0.09090909090909091
main>disputes>subpage6>subsubpage_h,MOB,119,37,0.31092436974789917
main>disputes>subpage6>subsubpage_j,MOB,10133,952,0.09395045889667424
main>disputes>subpage6>subsubpage_k,MOB,127,34,0.2677165354330709
main>disputes>subpage6>subsubpage_l,MOB,53,9,0.16981132075471697
main>disputes>subpage6>subsubpage_p,MOB,140,33,0.2357142857142857
main>disputes>subpage6>subsubpage_q,MOB,21,3,0.14285714285714285
main>disputes>subpage6>subsubpage_r,MOB,585,51,0.08717948717948718
main>disputes>subpage6>subsubpage_v,MOB,6582,1053,0.15998176845943482
main>disputes>subpage6>subsubpage_y,MOB,162,39,0.24074074074074073
main>disputes>subpage6>subsubpage_z,MOB,415,88,0.21204819277108433
main>disputes>subpage7>subsubpage_a,MOB,181,71,0.39226519337016574
main>disputes>subpage7>subsubpage_i,MOB,2047,437,0.21348314606741572
main>disputes>subpage7>subsubpage_k,MOB,59,14,0.23728813559322035
main>disputes>subpage7>subsubpage_l,MOB,78,36,0.46153846153846156
main>disputes>subpage7>subsubpage_p,MOB,51,8,0.1568627450980392
main>disputes>subpage7>subsubpage_s,MOB,68,15,0.22058823529411764
main>disputes>subpage7>subsubpage_u,MOB,403,24,0.05955334987593052
main>disputes>subpage7>subsubpage_v,MOB,75,11,0.14666666666666667
main>disputes>subpage7>subsubpage_y,MOB,14,5,0.35714285714285715
main>disputes>subpage8>subsubpage_b,MOB,95,18,0.18947368421052632
main>disputes>subpage8>subsubpage_d,MOB,937,344,0.3671291355389541
main>disputes>subpage8>subsubpage_e,MOB,41,0,0.0
main>disputes>subpage8>subsubpage_g,MOB,42,-2,-0.047619047619047616
main>disputes>subpage8>subsubpage_r,MOB,33,6,0.18181818181818182
main>disputes>subpage8>subsubpage_s,MOB,100,-5,-0.05
main>disputes>subpage8>subsubpage_w,MOB,115,63,0.5478260869565217
main>disputes>subpage8>subsubpage_x,MOB,232,78,0.33620689655172414
main>disputes>subpage9>subsubpage_a,MOB,537,-19,-0.035381750465549346
main>disputes>subpage9>subsubpage_g,MOB,217,27,0.12442396313364056
main>disputes>subpage9>subsubpage_h,MOB,79,5,0.06329113924050633
main>disputes>subpage9>subsubpage_i,MOB,731,155,0.21203830369357046
main>disputes>subpage9>subsubpage_j,MOB,13,1,0.07692307692307693
main>disputes>subpage9>subsubpage_m,MOB,764,221,0.2892670157068063
main>disputes>subpage9>subsubpage_s,MOB,22,8,0.36363636363636365
main>disputes>subpage9>subsubpage_t,MOB,136,15,0.11029411764705882
main>disputes>subpage9>subsubpage_v,MOB,126,-3,-0.023809523809523808
main>disputes>subpage9>subsubpage_z,MOB,29,6,0.20689655172413793
main>it>subpage10>subsubpage_c,MOB,27,3,0.1111111111111111
main>it>subpage10>subsubpage_h,MOB,26,8,0.3076923076923077
main>it>subpage10>subsubpage_i,MOB,324,41,0.12654320987654322
main>it>subpage10>subsubpage_j,MOB,224,61,0.27232142857142855
main>it>subpage10>subsubpage_o,MOB,291,58,0.19931271477663232
main>it>subpage10>subsubpage_p,MOB,14,1,0.07142857142857142
main>it>subpage10>subsubpage_u,MOB,637,52,0.08163265306122448
main>it>subpage10>subsubpage_v,MOB,39,10,0.2564102564102564
main>it>subpage10>subsubpage_w,MOB,363,192,0.5289256198347108
main>it>subpage10>subsubpage_x,MOB,20,5,0.25
main>it>subpage10>subsubpage_y,MOB,74,9,0.12162162162162163
main>it>subpage10>subsubpage_z,MOB,18,4,0.2222222222222222
main>it>subpage1>subsubpage_a,MOB,416,69,0.1658653846153846
main>it>subpage1>subsubpage_b,MOB,58,-2,-0.034482758620689655
main>it>subpage1>subsubpage_d,MOB,5492,1079,0.19646758922068464
main>it>subpage1>subsubpage_i,MOB,225,86,0.38222222222222224
main>it>subpage1>subsubpage_j,MOB,74,7,0.0945945945945946
main>it>subpage1>subsubpage_o,MOB,2321,-43,-0.01852649719948298
main>it>subpage1>subsubpage_p,MOB,114,25,0.21929824561403508
main>it>subpage1>subsubpage_q,MOB,31,13,0.41935483870967744
main>it>subpage1>subsubpage_r,MOB,82,24,0.2926829268292683
main>it>subpage1>subsubpage_t,MOB,55,16,0.2909090909090909
main>it>subpage1>subsubpage_u,MOB,94,46,0.48936170212765956
main>it>subpage1>subsubpage_v,MOB,21,8,0.38095238095238093
main>it>subpage1>subsubpage_y,MOB,19,5,0.2631578947368421
main>it>subpage2>subsubpage_a,MOB,95,11,0.11578947368421053
main>it>subpage2>subsubpage_e,MOB,824,140,0.16990291262135923
main>it>subpage2>subsubpage_h,MOB,29,3,0.10344827586206896
main>it>subpage2>subsubpage_i,MOB,2320,643,0.2771551724137931
