PAGE_NAME,IS_MOBILE,RAW_TRAFFIC,RAW_TRAFFIC_WITH_CALL,CALL_TO_TRAFFIC_RATIO
main>account>subpage9>subsubpage_u,MOB,1005,83,0.08258706467661692
main>account>subpage9>subsubpage_y,MOB,48,6,0.125
main>credit>subpage10>subsubpage_d,MOB,49,10,0.20408163265306123
main>credit>subpage10>subsubpage_g,MOB,805,83,0.1031055900621118
main>credit>subpage10>subsubpage_h,MOB,21,3,0.14285714285714285
main>credit>subpage10>subsubpage_j,MOB,26,5,0.19230769230769232
main>credit>subpage10>subsubpage_n,MOB,261,26,0.09961685823754789
main>credit>subpage10>subsubpage_o,MOB,345,44,0.12753623188405797
main>credit>subpage10>subsubpage_q,MOB,22,4,0.18181818181818182
main>credit>subpage10>subsubpage_r,MOB,10,-1,-0.1
main>credit>subpage10>subsubpage_u,MOB,98,24,0.24489795918367346
main>credit>subpage1>subsubpage_d,MOB,5946,470,0.07904473595694585
main>credit>subpage1>subsubpage_g,MOB,72,-29,-0.4027777777777778
main>credit>subpage1>subsubpage_i,MOB,36,8,0.2222222222222222
main>credit>subpage1>subsubpage_l,MOB,61,-1,-0.01639344262295082
main>credit>subpage1>subsubpage_p,MOB,126,35,0.2777777777777778
main>credit>subpage1>subsubpage_s,MOB,55,0,0.0
main>credit>subpage1>subsubpage_t,MOB,81,9,0.1111111111111111
main>credit>subpage1>subsubpage_u,MOB,83,20,0.24096385542168675
main>credit>subpage1>subsubpage_v,MOB,778,23,0.02956298200514139
main>credit>subpage1>subsubpage_w,MOB,12,0,0.0
main>credit>subpage1>subsubpage_x,MOB,996,132,0.13253012048192772
main>credit>subpage1>subsubpage_z,MOB,73,25,0.3424657534246575
main>credit>subpage2>subsubpage_c,MOB,21555,6788,0.3149153328694039
main>credit>subpage2>subsubpage_j,MOB,55,19,0.34545454545454546
main>credit>subpage2>subsubpage_k,MOB,15,3,0.2
main>credit>subpage2>subsubpage_n,MOB,75,16,0.21333333333333335
main>credit>subpage2>subsubpage_o,MOB,56,17,0.30357142857142855
main>credit>subpage2>subsubpage_p,MOB,20,4,0.2
main>credit>subpage2>subsubpage_q,MOB,758,22,0.029023746701846966
main>credit>subpage2>subsubpage_r,MOB,2172,580,0.26703499079189685
main>credit>subpage2>subsubpage_s,MOB,90,6,0.06666666666666667
main>credit>subpage2>subsubpage_u,MOB,29,0,0.0
main>credit>subpage2>subsubpage_v,MOB,87,14,0.16091954022988506
main>credit>subpage2>subsubpage_y,MOB,27,3,0.1111111111111111
main>credit>subpage2>subsubpage_z,MOB,17,5,0.29411764705882354
main>credit>subpage3>subsubpage_a,MOB,3473,666,0.19176504463000288
main>credit>subpage3>subsubpage_c,MOB,2859,245,0.08569429870584121
main>credit>subpage3>subsubpage_f,MOB,107,15,0.14018691588785046
main>credit>subpage3>subsubpage_g,MOB,35,2,0.05714285714285714
main>credit>subpage3>subsubpage_h,MOB,426,43,0.10093896713615023
main>credit>subpage3>subsubpage_k,MOB,406,138,0.3399014778325123
main>credit>subpage3>subsubpage_o,MOB,55,11,0.2
main>credit>subpage3>subsubpage_q,MOB,24,2,0.08333333333333333
main>credit>subpage3>subsubpage_s,MOB,3234,329,0.10173160173160173
main>credit>subpage3>subsubpage_u,MOB,90,5,0.05555555555555555
main>credit>subpage4>subsubpage_a,MOB,343,41,0.119533527696793
main>credit>subpage4>subsubpage_b,MOB,50,-3,-0.06
main>credit>subpage4>subsubpage_e,MOB,28,6,0.21428571428571427
main>credit>subpage4>subsubpage_h,MOB,15,1,0.06666666666666667
main>credit>subpage4>subsubpage_j,MOB,34,8,0.23529411764705882
main>credit>subpage4>subsubpage_k,MOB,22,6,0.2727272727272727
main>credit>subpage4>subsubpage_m,MOB,221,43,0.19457013574660634
main>credit>subpage4>subsubpage_n,MOB,182,0,0.0
main>credit>subpage4>subsubpage_p,MOB,146,-4,-0.0273972602739726
main>credit>subpage4>subsubpage_q,MOB,15,4,0.26666666666666666
main>credit>subpage4>subsubpage_r,MOB,158,43,0.2721518987341772
main>credit>subpage4>subsubpage_s,MOB,149,-8,-0.053691275167785234
main>credit>subpage4>subsubpage_t,MOB,115,0,0.0
main>credit>subpage4>subsubpage_u,MOB,2723,854,0.31362467866323906
main>credit>subpage4>subsubpage_x,MOB,1492,240,0.16085790884718498
main>credit>subpage4>subsubpage_z,MOB,49,22,0.4489795918367347
main>credit>subpage5>subsubpage_b,MOB,63,14,0.2222222222222222
main>credit>subpage5>subsubpage_e,MOB,93,27,0.2903225806451613
main>credit>subpage5>subsubpage_g,MOB,29,4,0.13793103448275862
main>credit>subpage5>subsubpage_j,MOB,256,21,0.08203125
main>credit>subpage5>subsubpage_m,MOB,29,-1,-0.034482758620689655
main>credit>subpage5>subsubpage_o,MOB,810,-207,-0.25555555555555554
main>credit>subpage5>subsubpage_p,MOB,21,6,0.2857142857142857
main>credit>subpage5>subsubpage_q,MOB,13,3,0.23076923076923078
main>credit>subpage5>subsubpage_r,MOB,14,1,0.07142857142857142
main>credit>subpage5>subsubpage_s,MOB,13,4,0.3076923076923077
main>credit>subpage5>subsubpage_t,MOB,90,-6,-0.06666666666666667
main>credit>subpage5>subsubpage_u,MOB,201,77,0.38308457711442784
main>credit>subpage5>subsubpage_v,MOB,184,40,0.21739130434782608
main>credit>subpage5>subsubpage_y,MOB,3637,1460,0.4014297497937861
main>credit>subpage6>subsubpage_a,MOB,1334,-138,-0.10344827586206896
main>credit>subpage6>subsubpage_e,MOB,40,14,0.35
main>credit>subpage6>subsubpage_h,MOB,62,18,0.2903225806451613
main>credit>subpage6>subsubpage_j,MOB,114,23,0.20175438596491227
main>credit>subpage6>subsubpage_k,MOB,112,2,0.017857142857142856
main>credit>subpage6>subsubpage_l,MOB,232,47,0.2025862068965517
main>credit>subpage6>subsubpage_n,MOB,153,29,0.1895424836601307
main>credit>subpage6>subsubpage_o,MOB,476,27,0.05672268907563025
main>credit>subpage6>subsubpage_s,MOB,271,-15,-0.055350553505535055
main>credit>subpage6>subsubpage_v,MOB,42,0,0.0
main>credit>subpage6>subsubpage_x,MOB,26,1,0.038461538461538464
main>credit>subpage6>subsubpage_z,MOB,112,36,0.32142857142857145
main>credit>subpage7>subsubpage_d,MOB,91,29,0.31868131868131866
main>credit>subpage7>subsubpage_e,MOB,43,17,0.3953488372093023
main>credit>subpage7>subsubpage_g,MOB,19,4,0.21052631578947367
main>credit>subpage7>subsubpage_h,MOB,42,-2,-0.047619047619047616
main>credit>subpage7>subsubpage_i,MOB,83,3,0.03614457831325301
main>credit>subpage7>subsubpage_j,MOB,5907,-136,-0.023023531403419673
main>credit>subpage7>subsubpage_m,MOB,221,24,0.1085972850678733
main>credit>subpage7>subsubpage_n,MOB,14,5,0.35714285714285715
main>credit>subpage7>subsubpage_o,MOB,1402,172,0.12268188302425106
main>credit>subpage7>subsubpage_p,MOB,31,2,0.06451612903225806
main>credit>subpage7>subsubpage_s,MOB,7,1,0.14285714285714285
main>credit>subpage7>subsubpage_u,MOB,36,9,0.25
main>credit>subpage7>subsubpage_v,MOB,10,3,0.3
main>credit>subpage7>subsubpage_w,MOB,68,0,0.0
main>credit>subpage7>subsubpage_x,MOB,13,0,0.0
main>credit>subpage7>subsubpage_y,MOB,771,62,0.08041504539559015
main>credit>subpage8>subsubpage_a,MOB,17,4,0.23529411764705882
main>credit>subpage8>subsubpage_d,MOB,307,55,0.1791530944625407
main>credit>subpage8>subsubpage_f,MOB,134,0,0.0
main>credit>subpage8>subsubpage_h,MOB,339,147,0.4336283185840708
main>credit>subpage8>subsubpage_j,MOB,44,3,0.06818181818181818
main>credit>subpage8>subsubpage_o,MOB,22,2,0.09090909090909091
main>credit>subpage8>subsubpage_q,MOB,1692,229,0.13534278959810875
main>credit>subpage8>subsubpage_x,MOB,84,2,0.023809523809523808
main>credit>subpage9>subsubpage_c,MOB,31,4,0.12903225806451613
main>credit>subpage9>subsubpage_f,MOB,665,105,0.15789473684210525
main>credit>subpage9>subsubpage_g,MOB,172,32,0.18604651162790697
main>credit>subpage9>subsubpage_k,MOB,97,19,0.1958762886597938
main>credit>subpage9>subsubpage_m,MOB,32,2,0.0625
main>credit>subpage9>subsubpage_p,MOB,26,0,0.0
main>credit>subpage9>subsubpage_q,MOB,482,151,0.3132780082987552
main>credit>subpage9>subsubpage_s,MOB,16,1,0.0625
main>credit>subpage9>subsubpage_t,MOB,419,132,0.315035799522673
main>credit>subpage9>subsubpage_v,MOB,311,67,0.21543408360128619
main>credit>subpage9>subsubpage_y,MOB,322,177,0.5496894409937888
main>credit>subpage9>subsubpage_z,MOB,256,34,0.1328125
main>disputes>subpage10>subsubpage_f,MOB,44,-4,-0.09090909090909091
main>disputes>subpage10>subsubpage_h,MOB,36,3,0.08333333333333333
main>disputes>subpage10>subsubpage_l,MOB,126,42,0.3333333333333333
main>disputes>subpage10>subsubpage_n,MOB,4628,2014,0.4351771823681936
main>disputes>subpage10>subsubpage_r,MOB,602,248,0.4119601328903654
main>disputes>subpage10>subsubpage_t,MOB,27,6,0.2222222222222222
main>disputes>subpage10>subsubpage_u,MOB,21,8,0.38095238095238093
main>disputes>subpage10>subsubpage_w,MOB,34,0,0.0
main>disputes>subpage10>subsubpage_x,MOB,198,13,0.06565656565656566
main>disputes>subpage10>subsubpage_y,MOB,18,0,0.0
main>disputes>subpage10>subsubpage_z,MOB,207,50,0.24154589371980675
main>disputes>subpage1>subsubpage_b,MOB,127,44,0.3464566929133858
main>disputes>subpage1>subsubpage_e,MOB,76,12,0.15789473684210525
main>disputes>subpage1>subsubpage_f,MOB,25140,5475,0.21778042959427207
main>disputes>subpage1>subsubpage_g,MOB,31,2,0.06451612903225806
main>disputes>subpage1>subsubpage_h,MOB,22,2,0.09090909090909091
main>disputes>subpage1>subsubpage_k,MOB,24,4,0.16666666666666666
main>disputes>subpage1>subsubpage_l,MOB,162,63,0.3888888888888889
main>disputes>subpage1>subsubpage_n,MOB,36,8,0.2222222222222222
main>disputes>subpage1>subsubpage_o,MOB,257,60,0.23346303501945526
main>disputes>subpage1>subsubpage_t,MOB,30,9,0.3
main>disputes>subpage1>subsubpage_u,MOB,19,4,0.21052631578947367
main>disputes>subpage1>subsubpage_v,MOB,40,1,0.025
main>disputes>subpage1>subsubpage_w,MOB,37,15,0.40540540540540543
main>disputes>subpage2>subsubpage_a,MOB,1372,187,0.13629737609329445
main>disputes>subpage2>subsubpage_d,MOB,1493,237,0.15874079035498995
main>disputes>subpage2>subsubpage_e,MOB,35,5,0.14285714285714285
main>disputes>subpage2>subsubpage_h,MOB,1500,370,0.24666666666666667
main>disputes>subpage2>subsubpage_k,MOB,1574,195,0.12388818297331639
main>disputes>subpage2>subsubpage_l,MOB,23264,4923,0.21161451169188444
main>disputes>subpage2>subsubpage_m,MOB,185,76,0.41081081081081083
main>disputes>subpage2>subsubpage_n,MOB,79,3,0.0379746835443038
main>disputes>subpage2>subsubpage_o,MOB,312,-38,-0.12179487179487179
main>disputes>subpage2>subsubpage_p,MOB,47,16,0.3404255319148936
main>disputes>subpage2>subsubpage_q,MOB,138,27,0.1956521739130435
main>disputes>subpage2>subsubpage_r,MOB,223,57,0.2556053811659193
main>disputes>subpage2>subsubpage_v,MOB,62,16,0.25806451612903225
main>disputes>subpage2>subsubpage_w,MOB,50,5,0.1
main>disputes>subpage3>subsubpage_a,MOB,13,2,0.15384615384615385
main>disputes>subpage3>subsubpage_d,MOB,16,-1,-0.0625
main>disputes>subpage3>subsubpage_e,MOB,7,1,0.14285714285714285
main>disputes>subpage3>subsubpage_g,MOB,176,29,0.16477272727272727
main>disputes>subpage3>subsubpage_h,MOB,111,-2,-0.018018018018018018
main>disputes>subpage3>subsubpage_i,MOB,462,22,0.047619047619047616
main>disputes>subpage3>subsubpage_k,MOB,132,17,0.12878787878787878
main>disputes>subpage3>subsubpage_l,MOB,226,45,0.19911504424778761
main>disputes>subpage3>subsubpage_m,MOB,10,1,0.1
main>disputes>subpage3>subsubpage_n,MOB,45,16,0.35555555555555557
main>disputes>subpage3>subsubpage_s,MOB,9,2,0.2222222222222222
main>disputes>subpage3>subsubpage_t,MOB,67,18,0.26865671641791045
main>disputes>subpage4>subsubpage_a,MOB,98,-11,-0.11224489795918367
main>disputes>subpage4>subsubpage_c,MOB,1579,142,0.08993033565547814
main>disputes>subpage4>subsubpage_d,MOB,8,1,0.125
main>disputes>subpage4>subsubpage_g,MOB,52,4,0.07692307692307693
main>disputes>subpage4>subsubpage_h,MOB,103,19,0.18446601941747573
main>disputes>subpage4>subsubpage_i,MOB,59,3,0.05084745762711865
main>disputes>subpage4>subsubpage_j,MOB,39,0,0.0
main>disputes>subpage4>subsubpage_k,MOB,42,6,0.14285714285714285
main>disputes>subpage4>subsubpage_l,MOB,236,38,0.16101694915254236
main>disputes>subpage4>subsubpage_q,MOB,33,3,0.09090909090909091
main>disputes>subpage4>subsubpage_r,MOB,73,10,0.136986301369863
main>disputes>subpage4>subsubpage_t,MOB,15602,4604,0.29509037302909885
main>disputes>subpage4>subsubpage_v,MOB,56,12,0.21428571428571427
main>disputes>subpage4>subsubpage_x,MOB,1660,452,0.27228915662650605
main>disputes>subpage4>subsubpage_z,MOB,24,5,0.20833333333333334
main>disputes>subpage5>subsubpage_b,MOB,17,2,0.11764705882352941
main>disputes>subpage5>subsubpage_f,MOB,39,4,0.10256410256410256
main>disputes>subpage5>subsubpage_h,MOB,1033,440,0.4259438528557599
main>disputes>subpage5>subsubpage_j,MOB,929,161,0.17330462863293863
main>disputes>subpage5>subsubpage_l,MOB,121,32,0.2644628099173554
main>disputes>subpage5>subsubpage_m,MOB,75,4,0.05333333333333334
main>disputes>subpage5>subsubpage_n,MOB,31,-1,-0.03225806451612903
main>disputes>subpage5>subsubpage_o,MOB,98,-2,-0.02040816326530612
main>disputes>subpage5>subsubpage_q,MOB,15,1,0.06666666666666667
main>disputes>subpage5>subsubpage_s,MOB,2035,-43,-0.02113022113022113
main>disputes>subpage5>subsubpage_v,MOB,119,32,0.2689075630252101
main>disputes>subpage5>subsubpage_w,MOB,447,41,0.09172259507829977
main>disputes>subpage5>subsubpage_y,MOB,316,27,0.08544303797468354
main>disputes>subpage6>subsubpage_b,MOB,413,164,0.39709443099273606
main>disputes>subpage6>subsubpage_c,MOB,221,22,0.09954751131221719
main>disputes>subpage6>subsubpage_h,MOB,71,6,0.08450704225352113
main>disputes>subpage6>subsubpage_j,MOB,2235,1245,0.5570469798657718
main>disputes>subpage6>subsubpage_k,MOB,76,16,0.21052631578947367
main>disputes>subpage6>subsubpage_l,MOB,439,75,0.17084282460136674
main>disputes>subpage6>subsubpage_p,MOB,149,13,0.087248322147651
main>disputes>subpage6>subsubpage_q,MOB,10,3,0.3
main>disputes>subpage6>subsubpage_r,MOB,25,8,0.32
main>disputes>subpage6>subsubpage_v,MOB,766,-154,-0.2010443864229765
main>disputes>subpage6>subsubpage_y,MOB,117,18,0.15384615384615385
main>disputes>subpage6>subsubpage_z,MOB,434,86,0.19815668202764977
main>disputes>subpage7>subsubpage_a,MOB,40,9,0.225
main>disputes>subpage7>subsubpage_i,MOB,16,0,0.0
main>disputes>subpage7>subsubpage_k,MOB,34,5,0.14705882352941177
main>disputes>subpage7>subsubpage_l,MOB,250,104,0.416
main>disputes>subpage7>subsubpage_p,MOB,16,5,0.3125
main>disputes>subpage7>subsubpage_s,MOB,38,0,0.0
main>disputes>subpage7>subsubpage_u,MOB,239,50,0.20920502092050208
main>disputes>subpage7>subsubpage_v,MOB,216,10,0.046296296296296294
main>disputes>subpage7>subsubpage_y,MOB,76,21,0.27631578947368424
main>disputes>subpage8>subsubpage_b,MOB,47,-13,-0.2765957446808511
main>disputes>subpage8>subsubpage_d,MOB,89,26,0.29213483146067415
main>disputes>subpage8>subsubpage_e,MOB,503,101,0.20079522862823063
main>disputes>subpage8>subsubpage_g,MOB,305,98,0.32131147540983607
main>disputes>subpage8>subsubpage_r,MOB,54,0,0.0
main>disputes>subpage8>subsubpage_s,MOB,212,26,0.12264150943396226
main>disputes>subpage8>subsubpage_w,MOB,205,0,0.0
main>disputes>subpage8>subsubpage_x,MOB,62,14,0.22580645161290322
main>disputes>subpage9>subsubpage_a,MOB,238,47,0.19747899159663865
main>disputes>subpage9>subsubpage_g,MOB,169,77,0.4556213017751479
main>disputes>subpage9>subsubpage_h,MOB,478,134,0.2803347280334728
main>disputes>subpage9>subsubpage_i,MOB,1150,-190,-0.16521739130434782
main>disputes>subpage9>subsubpage_j,MOB,122,26,0.21311475409836064
main>disputes>subpage9>subsubpage_m,MOB,30,5,0.16666666666666666
main>disputes>subpage9>subsubpage_s,MOB,832,268,0.32211538461538464
main>disputes>subpage9>subsubpage_t,MOB,127,34,0.2677165354330709
main>disputes>subpage9>subsubpage_v,MOB,51,2,0.0392156862745098
main>disputes>subpage9>subsubpage_z,MOB,31,3,0.0967741935483871
main>it>subpage10>subsubpage_c,MOB,77,26,0.33766233766233766
main>it>subpage10>subsubpage_h,MOB,17,0,0.0
main>it>subpage10>subsubpage_i,MOB,206,39,0.18932038834951456
main>it>subpage10>subsubpage_j,MOB,15,0,0.0
main>it>subpage10>subsubpage_o,MOB,29,9,0.3103448275862069
main>it>subpage10>subsubpage_p,MOB,94,32,0.3404255319148936
main>it>subpage10>subsubpage_u,MOB,187,33,0.17647058823529413
main>it>subpage10>subsubpage_v,MOB,132,3,0.022727272727272728
main>it>subpage10>subsubpage_w,MOB,21,1,0.047619047619047616
main>it>subpage10>subsubpage_x,MOB,495,67,0.13535353535353536
main>it>subpage10>subsubpage_y,MOB,236,26,0.11016949152542373
main>it>subpage10>subsubpage_z,MOB,35,7,0.2
main>it>subpage1>subsubpage_a,MOB,147,-8,-0.05442176870748299
main>it>subpage1>subsubpage_b,MOB,304,-8,-0.02631578947368421
main>it>subpage1>subsubpage_d,MOB,261,5,0.019157088122605363
main>it>subpage1>subsubpage_i,MOB,37,10,0.2702702702702703
main>it>subpage1>subsubpage_j,MOB,408,-7,-0.01715686274509804
main>it>subpage1>subsubpage_o,MOB,63,11,0.1746031746031746
main>it>subpage1>subsubpage_p,MOB,147,42,0.2857142857142857
main>it>subpage1>subsubpage_q,MOB,212,-13,-0.06132075471698113
main>it>subpage1>subsubpage_r,MOB,49,-6,-0.12244897959183673
main>it>subpage1>subsubpage_t,MOB,103,-13,-0.1262135922330097
main>it>subpage1>subsubpage_u,MOB,37,8,0.21621621621621623
main>it>subpage1>subsubpage_v,MOB,97,20,0.20618556701030927
main>it>subpage1>subsubpage_y,MOB,96,11,0.11458333333333333
main>it>subpage2>subsubpage_a,MOB,17,0,0.0
main>it>subpage2>subsubpage_e,MOB,101,15,0.1485148514851485
main>it>subpage2>subsubpage_h,MOB,14108,-1179,-0.0835696058973632
main>it>subpage2>subsubpage_i,MOB,184,39,0.21195652173913043
main>it>subpage2>subsubpage_j,MOB,478,72,0.1506276150627615
main>it>subpage2>subsubpage_k,MOB,34,5,0.14705882352941177
